id,youtube_url,title,caption,synopsis,release_date,duration,language,country,thumbnail_url
s6RoONDBZNE,https://www.youtube.com/watch?v=s6RoONDBZNE,LOVE YA LIKE POISON,A 20-something woman returns home to her firecracker of a Jewish mother.,"Louise is a 20-something woman returning home to New York City after a stint abroad in London. She reunites with her mother Nadine, who is loving but very opinionated about everything -- including Louise.
Throughout Louise's stay, the mother-daughter pair cook, hang out and talk, bonding like they used to. But it doesn't take long for the rifts between them to come to the surface, as they re-adjust to the changing dynamics of their relationship.",2023-12-07,722.0,English,USA,assets/thumbnails/s6RoONDBZNE.webp
s6xUjvxxqSo,https://www.youtube.com/watch?v=s6xUjvxxqSo,VOID AND METHOD,A psychotherapist gets in a love triangle with a patient with split personalities.,"Bruno is a psychotherapist who works with many patients with all kinds of issues. A little bit bored or removed from his work, he starts counseling a particularly distressed patient, Julia, who has dissociative identity disorder -- otherwise once known as multiple personalities.
He becomes more and more embroiled with Julia and becomes drawn into a strange triangle with Julia's different and warring personalities. One is distressed, weak and traumatized, while the other is assertive, manipulative and perhaps even a little sexy.
When Bruno crosses the line with Julia's ""other"" personality, it sets off a contagion of events that not only sets off a dangerous game between Julia's two selves but entangles Bruno in a knot of power, desire and consequence that he may not be able to extricate himself from.",2020-08-29,1199.0,English,USA,assets/thumbnails/s6xUjvxxqSo.webp
sAZyPAp_C6c,https://www.youtube.com/watch?v=sAZyPAp_C6c,TRYING,Two couples come together for a weekend getaway. But tensions begin to rise.,"Two couples come together for a weekend getaway, sharing a house and hanging out together. Though they're all friends, the couples are in different places in life. Claudia and Tom are a married couple trying to conceive and hitting a breaking point with their difficulties. Meanwhile, Skye and Mac are a young new couple whose relationship is still ambiguous and open, but new and exciting.
As the weekend progresses, however, tensions begin to rise. The married couple can't help but contrast their current romantic and libidinal doldrums with the sexiness of the newer, more free-spirited couple, who can't seem to get enough of one another. By the end of their time together, both couples will have changed, and in ways neither pair could have predicted.",2021-10-20,523.0,English,USA,assets/thumbnails/sAZyPAp_C6c.webp
sHVI-I-RNb0,https://www.youtube.com/watch?v=sHVI-I-RNb0,NOTES,A musician hears a mysterious neighbor play the piano. They form a wordless connection.,"Philip is staying in a new apartment, having had to move to it after his old place that his work provided flooded. But the change in location puts a cramp on his current relationship, which is long distance, and his only companion is his piano keyboard.
When that relationship implodes, his only consolation is the music that his unseen neighbor plays on his own piano. And through the invisible connection of the music -- and the act of playing along -- he finds a release for his emotions.",2023-07-10,1205.0,English,USA,assets/thumbnails/sHVI-I-RNb0.webp
sib6ngnw0g8,https://www.youtube.com/watch?v=sib6ngnw0g8,THE IMPATIENT MAN WHO MADE HIS LIFE CONSIDERABLY SHORTER,A man risks his life to get a package.,"Guthrert Vratrol has been waiting for the package delivering the much-needed can of compressed air to clean his keyboard with. But online superstore service ""Congo Primo"" is late with his package and his patience has run thin.
Taking matters into his own hands, Mr. Vrathol tries to intercept and hurry his package along. But in his attempts to speed things up, he just might endanger his own life.",2023-07-22,619.0,English,USA,assets/thumbnails/sib6ngnw0g8.webp
sk70pe6aor0,https://www.youtube.com/watch?v=sk70pe6aor0,DAUGHTER,"A Hmong woman wants to live with her boyfriend, but struggles to leave her mother.","A young Hmong-American woman lives at home with her mother and a group of nieces and nephews. Her mother works long hours at her job, so her daughter picks up the slack with housework and childcare, balancing those chores with her own job. Her one bright spot in life is her hope to move out into a new apartment with her boyfriend.
When he finds a perfect apartment for them to move into and the dream can become a reality, the daughter must confront her loyalties between her family of origin and her desire for her own life.",2024-01-27,693.0,English,USA,assets/thumbnails/sk70pe6aor0.webp
snNtQDlj_sU,https://www.youtube.com/watch?v=snNtQDlj_sU,YOURS AND MINE AND US,A man meets a stranger in a hotel room. She says she knows his mother.,"Henry is joining his mother Margaret on a trip. He's flying in from where he lives and works as a businessman and joining her at her hotel in California, where he hopes to talk some sense into her after a series of erratic decisions. But when Henry arrives at the room, a strange woman he doesn't know is there instead, coming out of the shower.
The woman says her name is Anais, and she has been shopping and making art on this trip with Henry's mother. But Henry has never heard his mother mention Anais, and he's instantly suspicious and hostile toward her. He tries to figure out who Anais is and how she knows his mother. But as Henry and Anais talk, he ends up digging into his deeper feelings about his mother -- and uncovering a deeper mystery in his life.",2023-10-09,664.0,English,USA,assets/thumbnails/snNtQDlj_sU.webp
sxFMCoLpX3E,https://www.youtube.com/watch?v=sxFMCoLpX3E,BLANK CANVAS,Two strangers form an unlikely bond after a traumatic experience.,"Riley has just suffered a romantic rejection after a drunken late night. The next morning, he retreats to the solitude of the rooftop of a building to burn off his alcohol and embarrassment. But he's not alone on the rooftop, discovering that another person, Caroline, is also up there as well. She's trying to get her thoughts together after witnessing her husband's adultery.
They are different from one another in many ways, and initially, they clash out of annoyance at not being alone when they desperately want to be. But they're similar in feeling the pain and suffering from disappointing interpersonal relationships. And with one another, they both find a way out of their heartache to move forward.",2023-09-25,778.0,English,USA,assets/thumbnails/sxFMCoLpX3E.webp
t3jhw7HgPhQ,https://www.youtube.com/watch?v=t3jhw7HgPhQ,HOW I GOT TO THE MOON BY SUBWAY,A man goes to record his voice before losing the ability to speak.,"A curmudgeonly older man, Sol, goes to the hospital with his partner Ben to record a voice bank of common word and phrases.
He's been diagnosed with ALS, a degenerative disease of the nervous system that affects nerve cells in the brain and spinal cord. Though healthy and functioning, Sol's muscles will eventually weaken, and he will lose the ability to fully physically function and speak.
At the hospital, though, they come face to face with the future reality that Sol faces, especially when he reads phrases such as ""Change my underwear"" and ""I have an itch."" Sol realizes he'll soon be unable to take care of himself in the most basic of ways, and also unable to communicate these basic needs to a caretaker without help or intervention.
However, the act of recording Sol's voice offers him an opportunity to reflect on himself, his life and his relationships. As he begins to record jokes, requests and quips, a portrait emerges of a life lived fully and beautifully, even as it faces its final curve down the road. Finally, he embraces the opportunity to record his thoughts for posterity, and talks from the heart about his profound gratitude for Ben and their time together.",2023-09-04,738.0,English,USA,assets/thumbnails/t3jhw7HgPhQ.webp
t4khpAGbnXw,https://www.youtube.com/watch?v=t4khpAGbnXw,JUNCTION,The 'Face Changers' embark on a journey up a mountain to unleash the winds of change.,"The Face Changers make clay tokens that change the winds and therefore faces of their family and kin. They've done this for generations. But then the youngest of the Face Changers embarks on a huge task: to take 10,000 steps to the top of a mountain and unleash winds of change.
The scion of this Face Changers family makes their way through a surreal landscape, meeting characters and encountering sights while growing towards wisdom in the process.",2019-04-14,433.0,English,USA,assets/thumbnails/t4khpAGbnXw.webp
t6Yl_qztcnk,https://www.youtube.com/watch?v=t6Yl_qztcnk,SUNLIT NIGHTS,Two women form a bond over an impromptu karaoke performance.,"Moa is new to town and doesn't know anyone, and she's far from people and places she loves. Dissociated and lonely, she takes refuge in a local karaoke joint, having a drink by herself at the bar.
But then she spots Mia, who has come in with a group of friends after a hard day and are going to divert themselves with some karaoke. Sensing a flicker of interest, Moa decides then to take a chance and put her name down with Mia to sing karaoke, but then backs out after her bold gesture. But before she can leave, her turn with Mia is called, giving her the chance to make a connection after all.",2019-09-13,528.0,English,USA,assets/thumbnails/t6Yl_qztcnk.webp
